TITLE = "Example: 2D CST Element Data"
VARIABLES = "X", "Y", "Ux", "Uy", "Fx", "Fy"
ZONE NODES=121, ELEMENTS=200, DATAPACKING=POINT, ZONETYPE=FETRIANGLE
80	70	0.000507124	0.000100755	-7.81597e-014	-2.84217e-014
90	70	0.000572605	0.000140357	-1.26121e-013	1.42109e-014
100	70	0.000638293	0.000184352	13	2.4869e-014
0	80	0	0	-11.4555	1.67174
10	80	5.39832e-005	-2.16516e-005	-1.86517e-014	3.55271e-015
20	80	0.000111278	-3.32438e-005	1.95399e-014	-8.88178e-015
30	80	0.000170312	-3.41686e-005	-8.43769e-015	3.55271e-015
40	80	0.000230171	-2.55134e-005	2.22045e-015	3.55271e-015
50	80	0.000290408	-8.66153e-006	-7.38298e-015	-1.06581e-014
60	80	0.000350799	1.51319e-005	3.90799e-014	-1.42109e-014
70	80	0.000411221	4.4825e-005	-2.75335e-014	2.84217e-014
80	80	0.000471593	7.95392e-005	2.04281e-014	0
90	80	0.000531921	0.000118503	-1.24345e-014	-7.10543e-015
100	80	0.000592532	0.000161249	12	2.84217e-014
0	90	0	0	-11.0667	1.80633
10	90	5.33963e-005	-3.05037e-005	1.77636e-015	-1.77636e-015
20	90	0.000108254	-4.7007e-005	-3.37508e-014	8.88178e-015
30	90	0.000162939	-5.05397e-005	2.93099e-014	-7.10543e-015
40	90	0.000217373	-4.3284e-005	-1.82077e-014	-7.10543e-015
50	90	0.000271824	-2.71884e-005	5.79536e-014	-2.13163e-014
60	90	0.000326521	-3.80145e-006	2.20934e-014	3.55271e-015
70	90	0.000381566	2.56678e-005	-5.15143e-014	-1.06581e-014
80	90	0.000436944	6.01999e-005	-9.76996e-015	-7.10543e-015
90	90	0.000492521	9.87359e-005	-5.32907e-015	1.42109e-014
100	90	0.000548195	0.000139979	11	7.10543e-015
0	100	0	0	-8.33383	3.82823
10	100	5.99245e-005	-4.28008e-005	-1.11022e-014	-3.10862e-015
20	100	0.000111625	-6.20171e-005	3.10862e-015	4.88498e-015
